idno,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
uj0019,0.0001374421808307,0.0001866875367572,0.0002239573886609,0.2278123727947809,0.0002698752582637,0.0002223585742725,0.3660345848111701,9.13363726767898e-05,0.0002015866110268,0.0064885781384762,0.3645465050452013,0.0002183748164395,0.0253299021477991,0.0003507214827294,0.0002726074094598,0.0065597206032557,0.0003700446117793,0.000202634181419,0.0002252914752436,0.0002554185597564
uj0021,0.0002206080265272,0.1515738914157191,0.0003594733235463,0.0328576192576668,0.000433175956422,0.000356907071433,0.3959069619660249,0.0001466037340544,0.2322774004441978,0.0003298477188615,0.1817345139131231,0.0003505127538488,0.0003171516312672,0.0005629419854806,0.0004375613239992,0.0004440382727541,0.0005939574811622,0.0003252475084404,0.0003616146618636,0.0004099715536068
uj0023,9.504344103778388e-05,0.0001290973832416,0.0001548700750781,0.2009843349865053,0.0001866230078808,0.0001537644696509,0.270498093462669,6.316054575559433e-05,0.0001394003286569,0.0001421066255501,0.5127805363943998,0.0001510096381252,0.0044814845774593,0.0002425294502967,0.0001885123336289,0.0088809982510381,0.000255891699538,0.0001401247401454,0.0001557926170423,0.0001766259722992
uj0024,0.008324146110672,0.0021312147816438,7.377412639538686e-05,0.0005341625256929,8.889999804506734e-05,7.324745864184949e-05,0.5158920747311484,3.0087246250911208e-05,6.640493627128348e-05,6.769411165884118e-05,4.215927132045826e-05,0.3560633917607065,6.508851422070689e-05,0.0001155316694446,0.0083686710835732,9.112925358516208e-05,0.1077472210168628,6.675001794499908e-05,7.421358978065152e-05,8.413779613999395e-05
uj0026,3.947428268039202e-05,5.361786719562109e-05,6.432200955287346e-05,0.1430244316673369,7.750991848902216e-05,0.1552543543294719,0.4678401589800822,2.623239657761343e-05,5.789697762475349e-05,5.9020980790164085e-05,3.6757725033342704e-05,6.27186587284e-05,5.674921870370587e-05,0.0001007294766982,7.829460997157094e-05,7.945355649806181e-05,0.0001062792042547,5.819784661226677e-05,0.2328504424324601,7.335786123809418e-05
uj0027,4.32177122665742e-05,5.870256276901968e-05,7.042180155042439e-05,0.0005098899738699,0.0020605293424182,6.991906578336371e-05,0.300809846784542,2.872007014118853e-05,6.338747027653478e-05,6.461806503572878e-05,4.024353772117943e-05,0.6955041525281482,6.213086695323058e-05,0.0001102818656884,8.571945317338949e-05,8.698830504638648e-05,0.0001163578856287,6.371687130549237e-05,7.084129554944408e-05,8.031454213236498e-05
uj0028,0.0004953834743801,0.0006728787336118,0.0008072106294978,0.0511368717250145,0.0009727126147142,0.0008014480155619,0.9343159633037844,0.000329204101393,0.0007265795344295,0.0007406852395997,0.0004612919678556,0.0007870893391754,0.0007121757058238,0.0012641070274355,0.000982560119635,0.0009971043473683,0.0013337534689194,0.0007303552971349,0.0008120190838054,0.0009206062708588
uj0032,0.0001340726257925,0.0001821106744996,0.0002184668126038,0.1854530413972008,0.0002632589521874,0.0002169071950111,0.4980287636039743,8.9097155190107e-05,0.0001966444806218,0.0002004621068218,0.0001248459599198,0.0002130211036382,0.0001927461690662,0.0064711641236017,0.0002659241215169,0.0002698604312712,0.00036097253741,0.0001976663686065,0.3066718175045946,0.0002491566764709
uj0035,5.909637551056621e-05,0.2486230114974567,9.62955466704148e-05,0.2627477277914862,0.0001160389736757,9.560810024822672e-05,0.4707648296335244,3.9272140072675273e-05,8.66767246498652e-05,8.835945347044904e-05,5.50294564963324e-05,9.3895193428649e-05,8.495843143240478e-05,0.0001508006371677,0.0001172137239021,0.0163282579594151,0.0001591090537212,8.712715124303544e-05,9.686916738262616e-05,0.0001098229890452
uj0036,0.0005447273300642,0.0007399024290748,0.0008876147747076,0.3301508088022333,0.0010696019809624,0.0008812781618293,0.6538530210698035,0.0003619952632098,0.0007989522265843,0.000814462964252,0.0005072400575018,0.0008654892551423,0.0007831136701834,0.0013900214310379,0.0010804303701614,0.0010964233104809,0.0014666051728865,0.0008031040831638,0.0008929021866061,0.001012305460114
uj0037,0.0003697741819291,0.0005022637938623,0.0006025345325468,0.3931542217543143,0.0007260718816028,0.0005982330853568,0.5959871882748645,0.0002457312033524,0.0005423482349433,0.0005528773015343,0.000344326908074,0.0005875151908589,0.0005315966370101,0.0009435804101576,0.000733422455985,0.0007442788534832,0.0009955673198061,0.0005451666163342,0.0006061237565519,0.0006871776074315
uj0040,0.0001061079950227,0.0001441263526328,0.0001728993918584,0.0012518803049038,0.4513194010698277,0.0001716650765402,0.5105665617875565,7.051342840167279e-05,0.0001556287232215,0.0001586500757119,9.8805810772124e-05,0.0001685895392214,0.0001525435145841,0.0002707636994616,0.009911771089965,0.0002135734205911,0.0148376509509618,0.0001564374676207,0.0001739293322422,0.0098985009689021
uj0042,0.0001120887386479,0.0001522499889766,0.0001826448114702,0.0013224421428834,0.3179119485027278,0.0001813409243589,0.6674460396667178,7.4487895521869e-05,0.0001644006870506,0.0104157167280348,0.0001043749690884,0.0001780920353506,0.0001611415816028,0.000286025209861,0.0002223205459033,0.0002256114189856,0.0003017838739687,0.0001652550160724,0.0001837328041185,0.000208302458658
uj0043,0.0081647016787569,0.0002374025799164,0.0002847970613517,0.0020620768423101,0.0003431888581332,0.0002827639172693,0.7131581652168109,0.0001161485704419,0.0002563490973509,0.0002613258199484,0.0001627513217363,0.0162575425784889,0.0002512671919483,0.2561235117333473,0.0003466632183071,0.0003517946588094,0.0004705699536591,0.000257681247949,0.0002864935623719,0.0003248048910922
uj0047,0.0004361243162629,0.140152320047625,0.0007106498340713,0.0250826026838907,0.1404162869604331,0.000705576560148,0.6630534057632808,0.0002898237851205,0.0006396640563358,0.0006520823975622,0.0004061109311939,0.0006929355088304,0.000626983254034,0.0011128910057272,0.0008650235272771,0.0008778279337699,0.0011742061448935,0.0006429881517355,0.0007148830876126,0.0207476140501946
uj0049,0.0181965369060577,0.0005290952415667,0.0006347225460921,0.0045957168847761,0.3925190575536071,0.0006301913111755,0.5387903909270559,0.000258858416607,0.0361853390497849,0.0005824125747998,0.0003627212051349,0.000618900855746,0.0005599950753209,0.0009939874447467,0.0007726026368252,0.0007840389942275,0.0010487515485004,0.0005742899768772,0.0006385035101298,0.0007238873409675
uj0050,0.0001447162907189,0.0001965679508259,0.0002358103048874,0.0017073875923389,0.1921368209608228,0.0002341268734514,0.6897249350407074,9.617033854968856e-05,0.0002122555567007,0.0002163762539702,0.0001347571446746,0.0134611503853254,0.0002080477686824,0.0996034191943304,0.0002870351218312,0.000291283924623,0.0003896291756543,0.0002133585696223,0.0002372149978324,0.0002689365544499
uj0051,0.0003636274307549,0.000493914669679,0.0005925186092443,0.0042901387288246,0.3331737291539672,0.1335721793670851,0.4697191970223211,0.0334876190924496,0.0005333327876435,0.0005436868297045,0.0003386031665854,0.000577748933868,0.0005227599133758,0.0009278952858909,0.0007212307845193,0.0007319067162702,0.0009790180178507,0.0171590906568857,0.0005960481696278,0.0006757546634516
